/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/models/lora.py:208: FutureWarning: `LoRALinearLayer` is deprecated and will be removed in version 1.0.0. Use of `LoRALinearLayer` is deprecated. Please switch to PEFT backend by installing PEFT: `pip install peft`.
  deprecate("LoRALinearLayer", "1.0.0", deprecation_message)
Successfully loaded weights from checkpoint /hy-tmp/models/IP-Adapter/sdxl_models/ip-adapter-plus_sdxl_vit-h.bin
len train_dataset:  2125
/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/configuration_utils.py:140: FutureWarning: Accessing config attribute `num_train_timesteps` directly via 'DDPMScheduler' object attribute is deprecated. Please access 'num_train_timesteps' over 'DDPMScheduler's config object instead, e.g. 'scheduler.config.num_train_timesteps'.
  deprecate("direct config name access", "1.0.0", deprecation_message, standard_warn=False)
Epoch 0, global_step 321, time: 0.45399823412299156s, step_loss: 0.0669325515627861
Epoch 0, global_step 322, time: 0.45460206642746925s, step_loss: 0.2609855532646179
Epoch 0, global_step 323, time: 0.4571782164275646s, step_loss: 0.215091273188591
Epoch 0, global_step 324, time: 0.45714934915304184s, step_loss: 0.1866716891527176
Epoch 0, global_step 325, time: 0.45041241124272346s, step_loss: 0.02950768731534481
Epoch 0, global_step 326, time: 0.4568556547164917s, step_loss: 0.17084766924381256
Epoch 0, global_step 327, time: 0.4537772424519062s, step_loss: 0.0309704951941967
Epoch 0, global_step 328, time: 0.4561304450035095s, step_loss: 0.17204058170318604
Epoch 0, global_step 329, time: 0.45610278099775314s, step_loss: 0.027123048901557922
Epoch 0, global_step 330, time: 0.4511743225157261s, step_loss: 0.13476347923278809
Epoch 0, global_step 331, time: 0.4550461582839489s, step_loss: 0.010728547349572182
Epoch 0, global_step 332, time: 0.4495108984410763s, step_loss: 0.04120723903179169
Epoch 0, global_step 333, time: 0.44781047478318214s, step_loss: 0.13802187144756317
Epoch 0, global_step 334, time: 0.448466457426548s, step_loss: 0.010634142905473709
Epoch 0, global_step 335, time: 0.4492695555090904s, step_loss: 0.008424310944974422
Epoch 0, global_step 336, time: 0.7084814049303532s, step_loss: 0.05296766757965088
Epoch 0, global_step 337, time: 0.4591970182955265s, step_loss: 0.05667062848806381
Epoch 0, global_step 338, time: 0.45322420448064804s, step_loss: 0.003251252695918083
Epoch 0, global_step 339, time: 0.44956644624471664s, step_loss: 0.18652406334877014
Epoch 0, global_step 340, time: 0.45065050944685936s, step_loss: 0.016158174723386765
Epoch 0, global_step 341, time: 0.4530930742621422s, step_loss: 0.22671979665756226
Epoch 0, global_step 342, time: 0.4495798237621784s, step_loss: 0.11063531786203384
Epoch 0, global_step 343, time: 0.45003053545951843s, step_loss: 0.02139955759048462
Epoch 0, global_step 344, time: 0.44867560639977455s, step_loss: 0.005528817884624004
Epoch 0, global_step 345, time: 0.4629300646483898s, step_loss: 0.2921033501625061
Epoch 0, global_step 346, time: 0.4629654064774513s, step_loss: 0.15285640954971313
Epoch 0, global_step 347, time: 0.45341335237026215s, step_loss: 0.11215956509113312
Epoch 0, global_step 348, time: 0.454854141920805s, step_loss: 0.011264463886618614
Epoch 0, global_step 349, time: 0.45287396386265755s, step_loss: 0.012714150361716747
Epoch 0, global_step 350, time: 0.45811906084418297s, step_loss: 0.12465451657772064
Epoch 0, global_step 351, time: 0.4543820396065712s, step_loss: 0.003629720536991954
Epoch 0, global_step 352, time: 0.45567281171679497s, step_loss: 0.2324339896440506
Epoch 0, global_step 353, time: 0.46008023247122765s, step_loss: 0.271932989358902
Epoch 0, global_step 354, time: 0.46187592297792435s, step_loss: 0.014406014233827591
Epoch 0, global_step 355, time: 0.4695741832256317s, step_loss: 0.009908325970172882
Epoch 0, global_step 356, time: 0.4687201865017414s, step_loss: 0.13683396577835083
Epoch 0, global_step 357, time: 0.457719124853611s, step_loss: 0.09202811866998672
Epoch 0, global_step 358, time: 0.45913317799568176s, step_loss: 0.005685733165591955
Epoch 0, global_step 359, time: 0.44869838654994965s, step_loss: 0.2872229814529419
Epoch 0, global_step 360, time: 0.4460563436150551s, step_loss: 0.004790707025676966
Epoch 0, global_step 361, time: 0.4520636200904846s, step_loss: 0.35495758056640625
Epoch 0, global_step 362, time: 0.46092839166522026s, step_loss: 0.2622682452201843
Epoch 0, global_step 363, time: 0.4560178369283676s, step_loss: 0.004699247423559427
Epoch 0, global_step 364, time: 0.4543585553765297s, step_loss: 0.281227171421051
Epoch 0, global_step 365, time: 0.45050472021102905s, step_loss: 0.11069227755069733
Epoch 0, global_step 366, time: 0.45314449444413185s, step_loss: 0.01823578029870987
Epoch 0, global_step 367, time: 0.4546004682779312s, step_loss: 0.27675893902778625
Epoch 0, global_step 368, time: 0.45708346366882324s, step_loss: 0.09804752469062805
Epoch 0, global_step 369, time: 0.4563221409916878s, step_loss: 0.2755909562110901
Epoch 0, global_step 370, time: 0.4581678882241249s, step_loss: 0.027003247290849686
Epoch 0, global_step 371, time: 0.4594724141061306s, step_loss: 0.2400529384613037
Epoch 0, global_step 372, time: 0.46518784761428833s, step_loss: 0.10508301854133606
Epoch 0, global_step 373, time: 0.4624151363968849s, step_loss: 0.003890200052410364
Epoch 0, global_step 374, time: 0.4636439122259617s, step_loss: 0.2981721758842468
Epoch 0, global_step 375, time: 0.46136240661144257s, step_loss: 0.1849895566701889
Epoch 0, global_step 376, time: 0.4558613896369934s, step_loss: 0.23358775675296783
Epoch 0, global_step 377, time: 0.44469742476940155s, step_loss: 0.0049642715603113174
Epoch 0, global_step 378, time: 0.44322260096669197s, step_loss: 0.19697535037994385
Epoch 0, global_step 379, time: 0.4414352811872959s, step_loss: 0.006591381970793009
Epoch 0, global_step 380, time: 0.44223393872380257s, step_loss: 0.12504874169826508
Epoch 0, global_step 381, time: 0.44861726835370064s, step_loss: 0.29426872730255127
Epoch 0, global_step 382, time: 0.4449387602508068s, step_loss: 0.03534125164151192
Epoch 0, global_step 383, time: 0.45570700243115425s, step_loss: 0.008448727428913116
Epoch 0, global_step 384, time: 0.45582494139671326s, step_loss: 0.004353857599198818
Epoch 0, global_step 385, time: 0.456397470086813s, step_loss: 0.003008804749697447
Epoch 0, global_step 386, time: 0.4542180262506008s, step_loss: 0.004252531100064516
Epoch 0, global_step 387, time: 0.44848335161805153s, step_loss: 0.21564948558807373
Epoch 0, global_step 388, time: 0.44600551202893257s, step_loss: 0.2968631684780121
Epoch 0, global_step 389, time: 0.4628707654774189s, step_loss: 0.05543738976120949
Epoch 0, global_step 390, time: 0.46032606437802315s, step_loss: 0.04824189096689224
Epoch 0, global_step 391, time: 0.44323132932186127s, step_loss: 0.1076061874628067
Epoch 0, global_step 392, time: 0.44799475744366646s, step_loss: 0.1366564929485321
Epoch 0, global_step 393, time: 0.4562796577811241s, step_loss: 0.0662604346871376
Epoch 0, global_step 394, time: 0.4498533681035042s, step_loss: 0.20619766414165497
Epoch 0, global_step 395, time: 0.44982191175222397s, step_loss: 0.17499929666519165
Epoch 0, global_step 396, time: 0.4521363191306591s, step_loss: 0.26986265182495117
Epoch 0, global_step 397, time: 0.4442847706377506s, step_loss: 0.18327388167381287
Epoch 0, global_step 398, time: 0.44623589515686035s, step_loss: 0.0065439180471003056
Epoch 0, global_step 399, time: 0.44508538395166397s, step_loss: 0.10109362006187439
Epoch 0, global_step 400, time: 0.4508941285312176s, step_loss: 0.2776568531990051
Epoch 0, global_step 401, time: 0.4528362601995468s, step_loss: 0.2027028203010559
Epoch 0, global_step 402, time: 0.45443495735526085s, step_loss: 0.1806621551513672
Epoch 0, global_step 403, time: 0.4519256763160229s, step_loss: 0.015611494891345501
Epoch 0, global_step 404, time: 0.4529411755502224s, step_loss: 0.19891279935836792
Epoch 0, global_step 405, time: 0.4514298290014267s, step_loss: 0.25997307896614075
Epoch 0, global_step 406, time: 0.44641120359301567s, step_loss: 0.2858705520629883
Epoch 0, global_step 407, time: 0.44950827583670616s, step_loss: 0.10884504020214081
Epoch 0, global_step 408, time: 0.45994558557868004s, step_loss: 0.32898014783859253
Epoch 0, global_step 409, time: 0.4422963336110115s, step_loss: 0.0933987945318222
Epoch 0, global_step 410, time: 0.4490037113428116s, step_loss: 0.15669715404510498
Epoch 0, global_step 411, time: 0.44695478305220604s, step_loss: 0.3401791453361511
Epoch 0, global_step 412, time: 0.45200638845562935s, step_loss: 0.015382478013634682
Epoch 0, global_step 413, time: 0.4572902321815491s, step_loss: 0.06047304719686508
Epoch 0, global_step 414, time: 0.45560864731669426s, step_loss: 0.1625848263502121
Epoch 0, global_step 415, time: 0.4533702991902828s, step_loss: 0.00795004703104496
Epoch 0, global_step 416, time: 0.45329053327441216s, step_loss: 0.010458940640091896
Epoch 0, global_step 417, time: 0.45173172280192375s, step_loss: 0.3046875596046448
Epoch 0, global_step 418, time: 0.4492126405239105s, step_loss: 0.12661392986774445
Epoch 0, global_step 419, time: 0.4505365379154682s, step_loss: 0.013562200590968132
Epoch 0, global_step 420, time: 0.4488721750676632s, step_loss: 0.030677078291773796
Epoch 0, global_step 421, time: 0.45138588175177574s, step_loss: 0.014883188530802727
Epoch 0, global_step 422, time: 0.4450909346342087s, step_loss: 0.18903781473636627
Epoch 0, global_step 423, time: 0.45235561206936836s, step_loss: 0.13749748468399048
Epoch 0, global_step 424, time: 0.454806175082922s, step_loss: 0.012907713651657104
Epoch 0, global_step 425, time: 0.445696447044611s, step_loss: 0.3055497705936432
Epoch 0, global_step 426, time: 0.4502367489039898s, step_loss: 0.17897357046604156
Epoch 0, global_step 427, time: 0.4639870971441269s, step_loss: 0.30448925495147705
Epoch 0, global_step 428, time: 0.4527087062597275s, step_loss: 0.22288325428962708
Epoch 0, global_step 429, time: 0.44730230048298836s, step_loss: 0.307262659072876
Epoch 0, global_step 430, time: 0.452793687582016s, step_loss: 0.09020808339118958
Epoch 0, global_step 431, time: 0.44861075282096863s, step_loss: 0.13739019632339478
Epoch 0, global_step 432, time: 0.45528677850961685s, step_loss: 0.008741561323404312
Epoch 0, global_step 433, time: 0.4497727081179619s, step_loss: 0.29390984773635864
Epoch 0, global_step 434, time: 0.45076004788279533s, step_loss: 0.015461001545190811
Epoch 0, global_step 435, time: 0.455537598580122s, step_loss: 0.27555108070373535
Epoch 0, global_step 436, time: 0.44997262209653854s, step_loss: 0.2214457392692566
Epoch 0, global_step 437, time: 0.45195021852850914s, step_loss: 0.020715419203042984
Epoch 0, global_step 438, time: 0.4475827105343342s, step_loss: 0.12926173210144043
Epoch 0, global_step 439, time: 0.4535665437579155s, step_loss: 0.283461332321167
Epoch 0, global_step 440, time: 0.4650162309408188s, step_loss: 0.1314939707517624
Epoch 0, global_step 441, time: 0.4629285968840122s, step_loss: 0.011905808933079243
Epoch 0, global_step 442, time: 0.4632491506636143s, step_loss: 0.07909511029720306
Epoch 0, global_step 443, time: 0.4620501324534416s, step_loss: 0.10639630258083344
Epoch 0, global_step 444, time: 0.450446542352438s, step_loss: 0.14047934114933014
Epoch 0, global_step 445, time: 0.44409066811203957s, step_loss: 0.004305757582187653
Epoch 0, global_step 446, time: 0.4560421220958233s, step_loss: 0.17363283038139343
Epoch 0, global_step 447, time: 0.4468424879014492s, step_loss: 0.16210120916366577
Epoch 0, global_step 448, time: 0.44940928369760513s, step_loss: 0.3312329053878784
Epoch 0, global_step 449, time: 0.4483856335282326s, step_loss: 0.22353538870811462
Epoch 0, global_step 450, time: 0.45152441412210464s, step_loss: 0.3186413645744324
Epoch 0, global_step 451, time: 0.44592108204960823s, step_loss: 0.23003873229026794
Epoch 0, global_step 452, time: 0.4458667002618313s, step_loss: 0.1357831507921219
Epoch 0, global_step 453, time: 0.45296451076865196s, step_loss: 0.0032937603536993265
Epoch 0, global_step 454, time: 0.45822420716285706s, step_loss: 0.16235631704330444
Epoch 0, global_step 455, time: 0.4525684304535389s, step_loss: 0.003860774915665388
Epoch 0, global_step 456, time: 0.4493500255048275s, step_loss: 0.3173123002052307
Epoch 0, global_step 457, time: 0.45834749191999435s, step_loss: 0.3382478356361389
Epoch 0, global_step 458, time: 0.4566841088235378s, step_loss: 0.24020665884017944
Epoch 0, global_step 459, time: 0.457331333309412s, step_loss: 0.14899899065494537
Epoch 0, global_step 460, time: 0.4559236019849777s, step_loss: 0.05724076181650162
Epoch 0, global_step 461, time: 0.45229316130280495s, step_loss: 0.07499907910823822
Epoch 0, global_step 462, time: 0.4578688517212868s, step_loss: 0.06116282939910889
Epoch 0, global_step 463, time: 0.4576960504055023s, step_loss: 0.20032042264938354
Epoch 0, global_step 464, time: 0.4516669660806656s, step_loss: 0.30102425813674927
Epoch 0, global_step 465, time: 0.44671422243118286s, step_loss: 0.026671545580029488
Epoch 0, global_step 466, time: 0.44805896282196045s, step_loss: 0.29313579201698303
Epoch 0, global_step 467, time: 0.44543468207120895s, step_loss: 0.05059826374053955
Epoch 0, global_step 468, time: 0.458890113979578s, step_loss: 0.01660982333123684
Epoch 0, global_step 469, time: 0.45530347526073456s, step_loss: 0.15248942375183105
Epoch 0, global_step 470, time: 0.4477558322250843s, step_loss: 0.016822438687086105
Epoch 0, global_step 471, time: 0.4474956803023815s, step_loss: 0.21880096197128296
Epoch 0, global_step 472, time: 0.4535791613161564s, step_loss: 0.08938679844141006
Epoch 0, global_step 473, time: 0.45244966074824333s, step_loss: 0.003567364299669862
Epoch 0, global_step 474, time: 0.44730155169963837s, step_loss: 0.2586413025856018
Epoch 0, global_step 475, time: 0.44260065257549286s, step_loss: 0.011165020056068897
Epoch 0, global_step 476, time: 0.4553612992167473s, step_loss: 0.024537241086363792
Epoch 0, global_step 477, time: 0.4402619078755379s, step_loss: 0.20319637656211853
Epoch 0, global_step 478, time: 0.4582655727863312s, step_loss: 0.29224222898483276
Epoch 0, global_step 479, time: 0.44775664433836937s, step_loss: 0.17032036185264587
Epoch 0, global_step 480, time: 0.4554993696510792s, step_loss: 0.28531163930892944
Epoch 0, global_step 481, time: 0.43930621072649956s, step_loss: 0.010065468028187752
Epoch 0, global_step 482, time: 0.4474915638566017s, step_loss: 0.013434477150440216
Epoch 0, global_step 483, time: 0.444444939494133s, step_loss: 0.2827712893486023
Epoch 0, global_step 484, time: 0.45695723965764046s, step_loss: 0.3471492528915405
Epoch 0, global_step 485, time: 0.4521345980465412s, step_loss: 0.2957894206047058
Epoch 0, global_step 486, time: 0.442526001483202s, step_loss: 0.07516128569841385
Epoch 0, global_step 487, time: 0.44639134034514427s, step_loss: 0.009357308968901634
Epoch 0, global_step 488, time: 0.4430089108645916s, step_loss: 0.18799826502799988
Epoch 0, global_step 489, time: 0.45140425860881805s, step_loss: 0.16523636877536774
Epoch 0, global_step 490, time: 0.4536778889596462s, step_loss: 0.003386434633284807
Epoch 0, global_step 491, time: 0.4530869796872139s, step_loss: 0.33808523416519165
Epoch 0, global_step 492, time: 0.4480086974799633s, step_loss: 0.009599408134818077
Epoch 0, global_step 493, time: 0.45593705400824547s, step_loss: 0.043972745537757874
Epoch 0, global_step 494, time: 0.45513633266091347s, step_loss: 0.22595447301864624
Epoch 0, global_step 495, time: 0.45857496932148933s, step_loss: 0.023291468620300293
Epoch 0, global_step 496, time: 0.4523126371204853s, step_loss: 0.26105445623397827
Epoch 0, global_step 497, time: 0.449018944054842s, step_loss: 0.3146669864654541
Epoch 0, global_step 498, time: 0.4553658179938793s, step_loss: 0.020121609792113304
Epoch 0, global_step 499, time: 0.44900499284267426s, step_loss: 0.019581107422709465
Epoch 0, global_step 500, time: 0.44156932830810547s, step_loss: 0.1040465235710144
Epoch 0, global_step 501, time: 0.44896267354488373s, step_loss: 0.26364532113075256
Epoch 0, global_step 502, time: 0.4464395344257355s, step_loss: 0.12819045782089233
Epoch 0, global_step 503, time: 0.4452817589044571s, step_loss: 0.2797679901123047
Epoch 0, global_step 504, time: 0.4445274956524372s, step_loss: 0.09635844826698303
Epoch 0, global_step 505, time: 0.46230169758200645s, step_loss: 0.11717487871646881
Epoch 0, global_step 506, time: 0.4544943906366825s, step_loss: 0.04637335240840912
Epoch 0, global_step 507, time: 0.4457775913178921s, step_loss: 0.07770505547523499
Epoch 0, global_step 508, time: 0.47148944810032845s, step_loss: 0.006079463753849268
Epoch 0, global_step 509, time: 0.4618895649909973s, step_loss: 0.04455433040857315
Epoch 0, global_step 510, time: 0.4779825620353222s, step_loss: 0.008040297776460648
Epoch 0, global_step 511, time: 0.4637483172118664s, step_loss: 0.10428649187088013
Epoch 0, global_step 512, time: 0.4620770514011383s, step_loss: 0.011926070787012577
Epoch 0, global_step 513, time: 0.45496324822306633s, step_loss: 0.2481609284877777
Epoch 0, global_step 514, time: 0.45555778965353966s, step_loss: 0.27869370579719543
Epoch 0, global_step 515, time: 0.43898140639066696s, step_loss: 0.3111765384674072
Epoch 0, global_step 516, time: 0.44926701858639717s, step_loss: 0.005820031277835369
Epoch 0, global_step 517, time: 0.4579245559871197s, step_loss: 0.1576434224843979
Epoch 0, global_step 518, time: 0.4580860361456871s, step_loss: 0.019176151603460312
Epoch 0, global_step 519, time: 0.44712090492248535s, step_loss: 0.003919581416994333
Epoch 0, global_step 520, time: 0.44940314441919327s, step_loss: 0.20320197939872742
Epoch 0, global_step 521, time: 0.4515054188668728s, step_loss: 0.27385008335113525
Epoch 0, global_step 522, time: 0.4443332813680172s, step_loss: 0.099341481924057
Epoch 0, global_step 523, time: 0.4493977203965187s, step_loss: 0.13783006370067596
Epoch 0, global_step 524, time: 0.44515082985162735s, step_loss: 0.008558343164622784
Epoch 0, global_step 525, time: 0.45396091043949127s, step_loss: 0.2802320122718811
Epoch 0, global_step 526, time: 0.4436355233192444s, step_loss: 0.0075290631502866745
Epoch 0, global_step 527, time: 0.4578793905675411s, step_loss: 0.07275199890136719
Epoch 0, global_step 528, time: 0.4545985236763954s, step_loss: 0.005065798759460449
Epoch 0, global_step 529, time: 0.45586515218019485s, step_loss: 0.01996893621981144
Epoch 0, global_step 530, time: 0.45100660994648933s, step_loss: 0.083702452480793
Epoch 0, global_step 531, time: 0.4422643929719925s, step_loss: 0.06709663569927216
Epoch 1, global_step 532, time: 0.45326685160398483s, step_loss: 0.0189451165497303
Epoch 1, global_step 533, time: 0.44822079688310623s, step_loss: 0.0026383460499346256
